Brands,Brands,module,MGS_Fbuilder
Product Slider,Product Slider,module,MGS_Fbuilder
Accordion Block,Accordion Block,module,MGS_Fbuilder
* Required Fields,* Required Fields,module,MGS_Fbuilder
Content Config,Content Config,module,MGS_Fbuilder
Add new item,Add new item,module,MGS_Fbuilder
View Config,View Config,module,MGS_Fbuilder
Allow collapse all,Allow collapse all,module,MGS_Fbuilder
No,No,module,MGS_Fbuilder
Yes,Yes,module,MGS_Fbuilder
Margin bottom,Margin bottom,module,MGS_Fbuilder
Content padding,Content padding,module,MGS_Fbuilder
Title,Title,module,MGS_Fbuilder
Font size,Font size,module,MGS_Fbuilder
Height,Height,module,MGS_Fbuilder
Color,Color,module,MGS_Fbuilder
Background,Background,module,MGS_Fbuilder
Font Bold,Font Bold,module,MGS_Fbuilder
Font Italic,Font Italic,module,MGS_Fbuilder
Uppercase,Uppercase,module,MGS_Fbuilder
Title active,Title active,module,MGS_Fbuilder
Icon,Icon,module,MGS_Fbuilder
Position,Position,module,MGS_Fbuilder
Right,Right,module,MGS_Fbuilder
Left,Left,module,MGS_Fbuilder
Back,Back,module,MGS_Fbuilder
Submit,Submit,module,MGS_Fbuilder
Products by Attribute Block,Products by Attribute Block,module,MGS_Fbuilder
Product Config,Product Config,module,MGS_Fbuilder
Attribute,Attribute,module,MGS_Fbuilder
Choose an attribute,Choose an attribute,module,MGS_Fbuilder
Number of product to display,Number of product to display,module,MGS_Fbuilder
Items per row (default),Items per row (default),module,MGS_Fbuilder
Items per row (tablet),Items per row (tablet),module,MGS_Fbuilder
Items per row (mobile),Items per row (mobile),module,MGS_Fbuilder
Number col,Number col,module,MGS_Fbuilder
Item per col,Item per col,module,MGS_Fbuilder
View mode,View mode,module,MGS_Fbuilder
Grid,Grid,module,MGS_Fbuilder
Hide Product Name,Hide Product Name,module,MGS_Fbuilder
Hide Review,Hide Review,module,MGS_Fbuilder
Hide Price,Hide Price,module,MGS_Fbuilder
Hide Add to Cart,Hide Add to Cart,module,MGS_Fbuilder
Hide Add to Wishlist,Hide Add to Wishlist,module,MGS_Fbuilder
Hide Add to Compare,Hide Add to Compare,module,MGS_Fbuilder
Use slider,Use slider,module,MGS_Fbuilder
Button Block,Button Block,module,MGS_Fbuilder
Button Config,Button Config,module,MGS_Fbuilder
Text,Text,module,MGS_Fbuilder
Hover Color,Hover Color,module,MGS_Fbuilder
Link,Link,module,MGS_Fbuilder
Background Gradient,Background Gradient,module,MGS_Fbuilder
Background Hover,Background Hover,module,MGS_Fbuilder
From,From,module,MGS_Fbuilder
To,To,module,MGS_Fbuilder
Orientation,Orientation,module,MGS_Fbuilder
Horizontal  →,Horizontal  →,module,MGS_Fbuilder
Vertical  ↓,Vertical  ↓,module,MGS_Fbuilder
Diagonal  ↘,Diagonal  ↘,module,MGS_Fbuilder
Diagonal  ↗,Diagonal  ↗,module,MGS_Fbuilder
Radial  ○,Radial  ○,module,MGS_Fbuilder
From (Hover),From (Hover),module,MGS_Fbuilder
To (Hover),To (Hover),module,MGS_Fbuilder
Orientation (Hover),Orientation (Hover),module,MGS_Fbuilder
Border,Border,module,MGS_Fbuilder
Width,Width,module,MGS_Fbuilder
Border top,Border top,module,MGS_Fbuilder
Border right,Border right,module,MGS_Fbuilder
Border bottom,Border bottom,module,MGS_Fbuilder
Border left,Border left,module,MGS_Fbuilder
Font class,Font class,module,MGS_Fbuilder
Align,Align,module,MGS_Fbuilder
Box Shadow,Box Shadow,module,MGS_Fbuilder
Border Radius,Border Radius,module,MGS_Fbuilder
Center,Center,module,MGS_Fbuilder
Full width,Full width,module,MGS_Fbuilder
Category List Block,Category List Block,module,MGS_Fbuilder
Grid width Category Thumbnail Image,Grid width Category Thumbnail Image,module,MGS_Fbuilder
Go to admin > edit categories and upload thumbnail image.,Go to admin > edit categories and upload thumbnail image.,module,MGS_Fbuilder
Top Categories,Top Categories,module,MGS_Fbuilder
Show Icon,Show Icon,module,MGS_Fbuilder
You need to go to admin > edit categories and set icon.,You need to go to admin > edit categories and set icon.,module,MGS_Fbuilder
Show Category Name,Show Category Name,module,MGS_Fbuilder
Show Product count,Show Product count,module,MGS_Fbuilder
Category Name,Category Name,module,MGS_Fbuilder
Other text,Other text,module,MGS_Fbuilder
Primary Color,Primary Color,module,MGS_Fbuilder
Secondary Color,Secondary Color,module,MGS_Fbuilder
Third Color,Third Color,module,MGS_Fbuilder
Fourth Color,Fourth Color,module,MGS_Fbuilder
Fifth Color,Fifth Color,module,MGS_Fbuilder
Category Products Block,Category Products Block,module,MGS_Fbuilder
Chart Block,Chart Block,module,MGS_Fbuilder
Type,Type,module,MGS_Fbuilder
Line,Line,module,MGS_Fbuilder
Bar,Bar,module,MGS_Fbuilder
Radar,Radar,module,MGS_Fbuilder
Pie,Pie,module,MGS_Fbuilder
Doughnut,Doughnut,module,MGS_Fbuilder
Timeline,Timeline,module,MGS_Fbuilder
Label,Label,module,MGS_Fbuilder
Add timeline point,Add timeline point,module,MGS_Fbuilder
Segments,Segments,module,MGS_Fbuilder
Value,Value,module,MGS_Fbuilder
Add segment,Add segment,module,MGS_Fbuilder
Items,Items,module,MGS_Fbuilder
Values,Values,module,MGS_Fbuilder
Add Item,Add Item,module,MGS_Fbuilder
You need to add timeline first.,You need to add timeline first.,module,MGS_Fbuilder
Content Box Block,Content Box Block,module,MGS_Fbuilder
Icon font class,Icon font class,module,MGS_Fbuilder
Hover border,Hover border,module,MGS_Fbuilder
Border width,Border width,module,MGS_Fbuilder
Hover color,Hover color,module,MGS_Fbuilder
Hover background,Hover background,module,MGS_Fbuilder
Description,Description,module,MGS_Fbuilder
Style,Style,module,MGS_Fbuilder
Vertical,Vertical,module,MGS_Fbuilder
Horizontal,Horizontal,module,MGS_Fbuilder
Countdown Box Block,Countdown Box Block,module,MGS_Fbuilder
Date,Date,module,MGS_Fbuilder
Font bold,Font bold,module,MGS_Fbuilder
Border size,Border size,module,MGS_Fbuilder
Border radius,Border radius,module,MGS_Fbuilder
Days,Days,module,MGS_Fbuilder
Hours,Hours,module,MGS_Fbuilder
Minutes,Minutes,module,MGS_Fbuilder
Seconds,Seconds,module,MGS_Fbuilder
Bottom,Bottom,module,MGS_Fbuilder
Top,Top,module,MGS_Fbuilder
Counter Box Block,Counter Box Block,module,MGS_Fbuilder
Box border,Box border,module,MGS_Fbuilder
Number color,Number color,module,MGS_Fbuilder
Number font size,Number font size,module,MGS_Fbuilder
Number from,Number from,module,MGS_Fbuilder
Number to,Number to,module,MGS_Fbuilder
Duration,Duration,module,MGS_Fbuilder
Separators,Separators,module,MGS_Fbuilder
Deals Block,Deals Block,module,MGS_Fbuilder
Deal Config,Deal Config,module,MGS_Fbuilder
Hide Countdown Time,Hide Countdown Time,module,MGS_Fbuilder
Time Text,Time Text,module,MGS_Fbuilder
Background color,Background color,module,MGS_Fbuilder
Text font size,Text font size,module,MGS_Fbuilder
Text color,Text color,module,MGS_Fbuilder
Hide Discount Percent,Hide Discount Percent,module,MGS_Fbuilder
Hide Saved Price,Hide Saved Price,module,MGS_Fbuilder
Price font size,Price font size,module,MGS_Fbuilder
Price color,Price color,module,MGS_Fbuilder
Divider Block,Divider Block,module,MGS_Fbuilder
px. Empty for full,px. Empty for full,module,MGS_Fbuilder
Solid,Solid,module,MGS_Fbuilder
Double solid,Double solid,module,MGS_Fbuilder
Dotted,Dotted,module,MGS_Fbuilder
Double dotted,Double dotted,module,MGS_Fbuilder
Dashed,Dashed,module,MGS_Fbuilder
Double dashed,Double dashed,module,MGS_Fbuilder
Shadown,Shadown,module,MGS_Fbuilder
Border color,Border color,module,MGS_Fbuilder
Show text,Show text,module,MGS_Fbuilder
Padding,Padding,module,MGS_Fbuilder
Facebook Fanbox Block,Facebook Fanbox Block,module,MGS_Fbuilder
Facebook Config,Facebook Config,module,MGS_Fbuilder
Facebook Page URL,Facebook Page URL,module,MGS_Fbuilder
The pixel width of the plugin. Min. is 180 & Max. is 500.,The pixel width of the plugin. Min. is 180 & Max. is 500.,module,MGS_Fbuilder
The pixel height of the plugin. Min. is 70.,The pixel height of the plugin. Min. is 70.,module,MGS_Fbuilder
Events,Events,module,MGS_Fbuilder
Messages,Messages,module,MGS_Fbuilder
Hide Cover,Hide Cover,module,MGS_Fbuilder
Hide cover photo in the header.,Hide cover photo in the header.,module,MGS_Fbuilder
Show Facepile,Show Facepile,module,MGS_Fbuilder
Show profile photos when friends like this.,Show profile photos when friends like this.,module,MGS_Fbuilder
Small Header,Small Header,module,MGS_Fbuilder
Use the small header instead.,Use the small header instead.,module,MGS_Fbuilder
Fit Inside,Fit Inside,module,MGS_Fbuilder
Try to fit inside the container width.,Try to fit inside the container width.,module,MGS_Fbuilder
Hide call to button,Hide call to button,module,MGS_Fbuilder
Hide the custom call to action button (if available),Hide the custom call to action button (if available),module,MGS_Fbuilder
Form Block,Form Block,module,MGS_Fbuilder
Fields Config,Fields Config,module,MGS_Fbuilder
Input type,Input type,module,MGS_Fbuilder
Text Field,Text Field,module,MGS_Fbuilder
Text Area,Text Area,module,MGS_Fbuilder
Dropdown,Dropdown,module,MGS_Fbuilder
Radio,Radio,module,MGS_Fbuilder
Checkbox,Checkbox,module,MGS_Fbuilder
Multiselect,Multiselect,module,MGS_Fbuilder
Is Required,Is Required,module,MGS_Fbuilder
Add new field,Add new field,module,MGS_Fbuilder
Form Config,Form Config,module,MGS_Fbuilder
Sent email to,Sent email to,module,MGS_Fbuilder
Email subject,Email subject,module,MGS_Fbuilder
Use Captcha,Use Captcha,module,MGS_Fbuilder
Email template top content,Email template top content,module,MGS_Fbuilder
Email template bottom content,Email template bottom content,module,MGS_Fbuilder
Success message,Success message,module,MGS_Fbuilder
File,File,module,MGS_Fbuilder
Heading Block,Heading Block,module,MGS_Fbuilder
H1,H1,module,MGS_Fbuilder
H2,H2,module,MGS_Fbuilder
H3,H3,module,MGS_Fbuilder
H4,H4,module,MGS_Fbuilder
H5,H5,module,MGS_Fbuilder
H6,H6,module,MGS_Fbuilder
Heading text,Heading text,module,MGS_Fbuilder
Text align,Text align,module,MGS_Fbuilder
Show border,Show border,module,MGS_Fbuilder
Middle,Middle,module,MGS_Fbuilder
Margin top,Margin top,module,MGS_Fbuilder
Image Block,Image Block,module,MGS_Fbuilder
Block Type,Block Type,module,MGS_Fbuilder
Single Image,Single Image,module,MGS_Fbuilder
Before & After,Before & After,module,MGS_Fbuilder
Image,Image,module,MGS_Fbuilder
ALT,ALT,module,MGS_Fbuilder
Image After,Image After,module,MGS_Fbuilder
Effect,Effect,module,MGS_Fbuilder
No Effect,No Effect,module,MGS_Fbuilder
Zoom In,Zoom In,module,MGS_Fbuilder
Zoom Out,Zoom Out,module,MGS_Fbuilder
Rotate & Zoom Out,Rotate & Zoom Out,module,MGS_Fbuilder
Blur,Blur,module,MGS_Fbuilder
Gray Scale,Gray Scale,module,MGS_Fbuilder
Sepia,Sepia,module,MGS_Fbuilder
Opacity,Opacity,module,MGS_Fbuilder
Fade,Fade,module,MGS_Fbuilder
Slide,Slide,module,MGS_Fbuilder
Slide Type,Slide Type,module,MGS_Fbuilder
Use Lightbox,Use Lightbox,module,MGS_Fbuilder
Lightbox Group,Lightbox Group,module,MGS_Fbuilder
For next and previous on lightbox,For next and previous on lightbox,module,MGS_Fbuilder
Border Width,Border Width,module,MGS_Fbuilder
Border Color,Border Color,module,MGS_Fbuilder
Instagram Block,Instagram Block,module,MGS_Fbuilder
Instagram Config,Instagram Config,module,MGS_Fbuilder
Please go to admin panel > MGS > Social [Configuration] and add setting for <b>Instagram access token</b> first.,Please go to admin panel > MGS > Social [Configuration] and add setting for <b>Instagram access token</b> first.,module,MGS_Fbuilder
Enable link,Enable link,module,MGS_Fbuilder
Instagram Shop Block,Instagram Shop Block,module,MGS_Fbuilder
Please go to admin panel > MGS > Social [Configuration] and add setting for <b>Snapppt Embed Code</b> first.,Please go to admin panel > MGS > Social [Configuration] and add setting for <b>Snapppt Embed Code</b> first.,module,MGS_Fbuilder
Latest Post Block,Latest Post Block,module,MGS_Fbuilder
Post Config,Post Config,module,MGS_Fbuilder
Filter post by category,Filter post by category,module,MGS_Fbuilder
Number of post to display,Number of post to display,module,MGS_Fbuilder
Hide Thumbnail,Hide Thumbnail,module,MGS_Fbuilder
Hide Short Description,Hide Short Description,module,MGS_Fbuilder
Summary character count,Summary character count,module,MGS_Fbuilder
Hide Create by and Create at,Hide Create by and Create at,module,MGS_Fbuilder
List Block,List Block,module,MGS_Fbuilder
List type,List type,module,MGS_Fbuilder
ul,ul,module,MGS_Fbuilder
ol,ol,module,MGS_Fbuilder
Font italic,Font italic,module,MGS_Fbuilder
List style type,List style type,module,MGS_Fbuilder
Default list style,Default list style,module,MGS_Fbuilder
Font icon,Font icon,module,MGS_Fbuilder
List style,List style,module,MGS_Fbuilder
Disc,Disc,module,MGS_Fbuilder
Armenian,Armenian,module,MGS_Fbuilder
Circle,Circle,module,MGS_Fbuilder
Cjk Ideographic,Cjk Ideographic,module,MGS_Fbuilder
Decimal,Decimal,module,MGS_Fbuilder
Decimal Leading Zero,Decimal Leading Zero,module,MGS_Fbuilder
Georgian,Georgian,module,MGS_Fbuilder
Hebrew,Hebrew,module,MGS_Fbuilder
Hiragana,Hiragana,module,MGS_Fbuilder
Hiragana Iroha,Hiragana Iroha,module,MGS_Fbuilder
Katakana,Katakana,module,MGS_Fbuilder
Katakana Iroha,Katakana Iroha,module,MGS_Fbuilder
Lower Alpha,Lower Alpha,module,MGS_Fbuilder
Lower Greek,Lower Greek,module,MGS_Fbuilder
Lower Latin,Lower Latin,module,MGS_Fbuilder
Lower Roman,Lower Roman,module,MGS_Fbuilder
None,None,module,MGS_Fbuilder
Square,Square,module,MGS_Fbuilder
Upper Alpha,Upper Alpha,module,MGS_Fbuilder
Upper Greek,Upper Greek,module,MGS_Fbuilder
Upper Latin,Upper Latin,module,MGS_Fbuilder
Upper Roman,Upper Roman,module,MGS_Fbuilder
Initial,Initial,module,MGS_Fbuilder
Inherit,Inherit,module,MGS_Fbuilder
Icon font size,Icon font size,module,MGS_Fbuilder
Margin right,Margin right,module,MGS_Fbuilder
List item content,List item content,module,MGS_Fbuilder
Lookbook Block,Lookbook Block,module,MGS_Fbuilder
Lookbook Config,Lookbook Config,module,MGS_Fbuilder
Please go to admin panel > MGS > Manage Lookbook to add lookbooks first.,Please go to admin panel > MGS > Manage Lookbook to add lookbooks first.,module,MGS_Fbuilder
Lookbook Slider Block,Lookbook Slider Block,module,MGS_Fbuilder
Slider Config,Slider Config,module,MGS_Fbuilder
Please go to admin panel > MGS > Manage Slider [Lookbook] to add sliders first.,Please go to admin panel > MGS > Manage Slider [Lookbook] to add sliders first.,module,MGS_Fbuilder
Mageplaza - Blog,Mageplaza - Blog,module,MGS_Fbuilder
Show type,Show type,module,MGS_Fbuilder
Mageplaza - Shop by Brand,Mageplaza - Shop by Brand,module,MGS_Fbuilder
Brand Config,Brand Config,module,MGS_Fbuilder
Display type,Display type,module,MGS_Fbuilder
Category,Category,module,MGS_Fbuilder
Please go to admin panel > Catalog > [Shop by Brand] Categories to add category first.,Please go to admin panel > Catalog > [Shop by Brand] Categories to add category first.,module,MGS_Fbuilder
Brand,Brand,module,MGS_Fbuilder
Hide,Hide,module,MGS_Fbuilder
Show,Show,module,MGS_Fbuilder
Mageplaza - Countdown Timer,Mageplaza - Countdown Timer,module,MGS_Fbuilder
Countdown Timer Rule,Countdown Timer Rule,module,MGS_Fbuilder
Rule,Rule,module,MGS_Fbuilder
Please go to admin panel > Content > Manage Rules to add rule first.,Please go to admin panel > Content > Manage Rules to add rule first.,module,MGS_Fbuilder
Mageplaza - Daily Deal,Mageplaza - Daily Deal,module,MGS_Fbuilder
All,All,module,MGS_Fbuilder
Feature,Feature,module,MGS_Fbuilder
New,New,module,MGS_Fbuilder
Upcoming,Upcoming,module,MGS_Fbuilder
Bestseller,Bestseller,module,MGS_Fbuilder
Random,Random,module,MGS_Fbuilder
Mageplaza - Product Slider,Mageplaza - Product Slider,module,MGS_Fbuilder
Mageplaza - Banner Slider,Mageplaza - Banner Slider,module,MGS_Fbuilder
General,General,module,MGS_Fbuilder
Block col (12 to full),Block col (12 to full),module,MGS_Fbuilder
Custom Class,Custom Class,module,MGS_Fbuilder
Block Animation,Block Animation,module,MGS_Fbuilder
Choose Animation Effect,Choose Animation Effect,module,MGS_Fbuilder
Animation Delay,Animation Delay,module,MGS_Fbuilder
Slider,Slider,module,MGS_Fbuilder
Please go to admin panel > Content > Manage Sliders to add slider first.,Please go to admin panel > Content > Manage Sliders to add slider first.,module,MGS_Fbuilder
Number of items on slide (default),Number of items on slide (default),module,MGS_Fbuilder
Number of items on slide (tablet),Number of items on slide (tablet),module,MGS_Fbuilder
Number of items on slide (mobile),Number of items on slide (mobile),module,MGS_Fbuilder
Margin right (on item),Margin right (on item),module,MGS_Fbuilder
RTL,RTL,module,MGS_Fbuilder
Full Height,Full Height,module,MGS_Fbuilder
Auto play,Auto play,module,MGS_Fbuilder
Auto play speed,Auto play speed,module,MGS_Fbuilder
Stop autoplay on mouse hover,Stop autoplay on mouse hover,module,MGS_Fbuilder
Display navigation,Display navigation,module,MGS_Fbuilder
Navigation position,Navigation position,module,MGS_Fbuilder
Middle Inside,Middle Inside,module,MGS_Fbuilder
Top Left,Top Left,module,MGS_Fbuilder
Top Right,Top Right,module,MGS_Fbuilder
Middle Outside,Middle Outside,module,MGS_Fbuilder
Bottom Left,Bottom Left,module,MGS_Fbuilder
Bottom Right,Bottom Right,module,MGS_Fbuilder
Navigation top position,Navigation top position,module,MGS_Fbuilder
Auto hide navigation,Auto hide navigation,module,MGS_Fbuilder
Display pagination,Display pagination,module,MGS_Fbuilder
Pagination position,Pagination position,module,MGS_Fbuilder
Loop,Loop,module,MGS_Fbuilder
Google Map Block,Google Map Block,module,MGS_Fbuilder
Our Office,Our Office,module,MGS_Fbuilder
Map Config,Map Config,module,MGS_Fbuilder
Please go to admin panel > MGS > Social [Configuration] and add <b>Google API Key</b> first.,Please go to admin panel > MGS > Social [Configuration] and add <b>Google API Key</b> first.,module,MGS_Fbuilder
By address,By address,module,MGS_Fbuilder
By Location (Priority),By Location (Priority),module,MGS_Fbuilder
Latitude,Latitude,module,MGS_Fbuilder
Longitude,Longitude,module,MGS_Fbuilder
Pin image,Pin image,module,MGS_Fbuilder
Remove,Remove,module,MGS_Fbuilder
Address Box,Address Box,module,MGS_Fbuilder
px,px,module,MGS_Fbuilder
Line 1,Line 1,module,MGS_Fbuilder
Line 2,Line 2,module,MGS_Fbuilder
Line 3,Line 3,module,MGS_Fbuilder
Line 4,Line 4,module,MGS_Fbuilder
Line 5,Line 5,module,MGS_Fbuilder
Map Setting,Map Setting,module,MGS_Fbuilder
Zoom level,Zoom level,module,MGS_Fbuilder
Scroll wheel,Scroll wheel,module,MGS_Fbuilder
Navigation,Navigation,module,MGS_Fbuilder
Type control,Type control,module,MGS_Fbuilder
Scale control,Scale control,module,MGS_Fbuilder
Draggable,Draggable,module,MGS_Fbuilder
Grayscale color,Grayscale color,module,MGS_Fbuilder
Masonry Gallery Block,Masonry Gallery Block,module,MGS_Fbuilder
Manage Images,Manage Images,module,MGS_Fbuilder
Add to Gallery&nbsp;&nbsp;&nbsp;,Add to Gallery&nbsp;&nbsp;&nbsp;,module,MGS_Fbuilder
Remove Image&nbsp;&nbsp;,Remove Image&nbsp;&nbsp;,module,MGS_Fbuilder
Upload new Image,Upload new Image,module,MGS_Fbuilder
Masonry Config,Masonry Config,module,MGS_Fbuilder
Number of columns,Number of columns,module,MGS_Fbuilder
Item margin,Item margin,module,MGS_Fbuilder
Hover effect,Hover effect,module,MGS_Fbuilder
Use lightbox,Use lightbox,module,MGS_Fbuilder
Box shadow,Box shadow,module,MGS_Fbuilder
Please upload selected image first.,Please upload selected image first.,module,MGS_Fbuilder
Please choose file to upload.,Please choose file to upload.,module,MGS_Fbuilder
Choose File to Upload,Choose File to Upload,module,MGS_Fbuilder
Upload,Upload,module,MGS_Fbuilder
Modal Popup Block,Modal Popup Block,module,MGS_Fbuilder
Popup content,Popup content,module,MGS_Fbuilder
Code (click to copy),Code (click to copy),module,MGS_Fbuilder
"If you want to insert image to content, please copy code and paste to content in HTML mode.","If you want to insert image to content, please copy code and paste to content in HTML mode.",module,MGS_Fbuilder
Popup Config,Popup Config,module,MGS_Fbuilder
Popup Title,Popup Title,module,MGS_Fbuilder
The image was successfully uploaded.,The image was successfully uploaded.,module,MGS_Fbuilder
New Products Block,New Products Block,module,MGS_Fbuilder
Desktop,Desktop,module,MGS_Fbuilder
Tablet,Tablet,module,MGS_Fbuilder
Mobile,Mobile,module,MGS_Fbuilder
Hidden,Hidden,module,MGS_Fbuilder
On Desktop,On Desktop,module,MGS_Fbuilder
On Tablet,On Tablet,module,MGS_Fbuilder
On Mobile,On Mobile,module,MGS_Fbuilder
Manage Slide,Manage Slide,module,MGS_Fbuilder
Text (Html),Text (Html),module,MGS_Fbuilder
Text Position,Text Position,module,MGS_Fbuilder
Text Align,Text Align,module,MGS_Fbuilder
Text Animation,Text Animation,module,MGS_Fbuilder
Slide In Down,Slide In Down,module,MGS_Fbuilder
Slide In Up,Slide In Up,module,MGS_Fbuilder
Slide In Right,Slide In Right,module,MGS_Fbuilder
Slide In Left,Slide In Left,module,MGS_Fbuilder
Cancel,Cancel,module,MGS_Fbuilder
Add New Slide,Add New Slide,module,MGS_Fbuilder
Are you sure?,Are you sure?,module,MGS_Fbuilder
Please select an image,Please select an image,module,MGS_Fbuilder
Portfolio Block,Portfolio Block,module,MGS_Fbuilder
Portfolio Config,Portfolio Config,module,MGS_Fbuilder
Filter by category,Filter by category,module,MGS_Fbuilder
Number of portfolio to display,Number of portfolio to display,module,MGS_Fbuilder
Hide Categories,Hide Categories,module,MGS_Fbuilder
Profile Block,Profile Block,module,MGS_Fbuilder
Profile Config,Profile Config,module,MGS_Fbuilder
Photo,Photo,module,MGS_Fbuilder
Name,Name,module,MGS_Fbuilder
Subtitle,Subtitle,module,MGS_Fbuilder
Facebook,Facebook,module,MGS_Fbuilder
Twitter,Twitter,module,MGS_Fbuilder
Linkedin,Linkedin,module,MGS_Fbuilder
Progress Bar Block,Progress Bar Block,module,MGS_Fbuilder
Percent,Percent,module,MGS_Fbuilder
Percent value,Percent value,module,MGS_Fbuilder
Font weight,Font weight,module,MGS_Fbuilder
Default background,Default background,module,MGS_Fbuilder
Progress background,Progress background,module,MGS_Fbuilder
Animation,Animation,module,MGS_Fbuilder
Title - Percent position,Title - Percent position,module,MGS_Fbuilder
Inside bar,Inside bar,module,MGS_Fbuilder
Top left,Top left,module,MGS_Fbuilder
Top left - right,Top left - right,module,MGS_Fbuilder
Top right,Top right,module,MGS_Fbuilder
Bottom left,Bottom left,module,MGS_Fbuilder
Bottom left - right,Bottom left - right,module,MGS_Fbuilder
Bottom right,Bottom right,module,MGS_Fbuilder
Progress Circle Block,Progress Circle Block,module,MGS_Fbuilder
Progress,Progress,module,MGS_Fbuilder
Icon Color,Icon Color,module,MGS_Fbuilder
Progress width,Progress width,module,MGS_Fbuilder
Middle background,Middle background,module,MGS_Fbuilder
Promo Banner Block,Promo Banner Block,module,MGS_Fbuilder
Banner Config,Banner Config,module,MGS_Fbuilder
Text content,Text content,module,MGS_Fbuilder
Button text,Button text,module,MGS_Fbuilder
Top Center,Top Center,module,MGS_Fbuilder
Middle Left,Middle Left,module,MGS_Fbuilder
Middle Center,Middle Center,module,MGS_Fbuilder
Middle Right,Middle Right,module,MGS_Fbuilder
Bottom Center,Bottom Center,module,MGS_Fbuilder
Zoom,Zoom,module,MGS_Fbuilder
Border Zoom,Border Zoom,module,MGS_Fbuilder
Flashed,Flashed,module,MGS_Fbuilder
Zoom Flashed,Zoom Flashed,module,MGS_Fbuilder
Shadow Corner,Shadow Corner,module,MGS_Fbuilder
Zoom Shadow,Zoom Shadow,module,MGS_Fbuilder
Cup Border,Cup Border,module,MGS_Fbuilder
Flashed Zoom,Flashed Zoom,module,MGS_Fbuilder
Zoom Out Shadow,Zoom Out Shadow,module,MGS_Fbuilder
Mist,Mist,module,MGS_Fbuilder
Mist Text,Mist Text,module,MGS_Fbuilder
Button background,Button background,module,MGS_Fbuilder
Button border,Button border,module,MGS_Fbuilder
Button hover background,Button hover background,module,MGS_Fbuilder
Button hover text,Button hover text,module,MGS_Fbuilder
Button hover border,Button hover border,module,MGS_Fbuilder
Top Rate Products Block,Top Rate Products Block,module,MGS_Fbuilder
Sale Products Block,Sale Products Block,module,MGS_Fbuilder
Single Product Block,Single Product Block,module,MGS_Fbuilder
Product,Product,module,MGS_Fbuilder
Enter product name to search.,Enter product name to search.,module,MGS_Fbuilder
Hide short description,Hide short description,module,MGS_Fbuilder
Truncate short description,Truncate short description,module,MGS_Fbuilder
Text & Image Block,Text & Image Block,module,MGS_Fbuilder
Content,Content,module,MGS_Fbuilder
Show / Hide Editor,Show / Hide Editor,module,MGS_Fbuilder
Tabs Block,Tabs Block,module,MGS_Fbuilder
Tab Style,Tab Style,module,MGS_Fbuilder
Style 1,Style 1,module,MGS_Fbuilder
Style 2,Style 2,module,MGS_Fbuilder
Style 3,Style 3,module,MGS_Fbuilder
Style 4,Style 4,module,MGS_Fbuilder
Style 5,Style 5,module,MGS_Fbuilder
Style 6,Style 6,module,MGS_Fbuilder
Style 7,Style 7,module,MGS_Fbuilder
Font Size,Font Size,module,MGS_Fbuilder
Table Block,Table Block,module,MGS_Fbuilder
Table Config,Table Config,module,MGS_Fbuilder
Row height,Row height,module,MGS_Fbuilder
Heading (First row),Heading (First row),module,MGS_Fbuilder
Border vertical,Border vertical,module,MGS_Fbuilder
Border horizontal,Border horizontal,module,MGS_Fbuilder
Other rows,Other rows,module,MGS_Fbuilder
Even background,Even background,module,MGS_Fbuilder
Odd background,Odd background,module,MGS_Fbuilder
Tab Config,Tab Config,module,MGS_Fbuilder
Tab Title,Tab Title,module,MGS_Fbuilder
Add new tab,Add new tab,module,MGS_Fbuilder
Testimonial Block,Testimonial Block,module,MGS_Fbuilder
Testimonial Config,Testimonial Config,module,MGS_Fbuilder
Number of testimonial to display,Number of testimonial to display,module,MGS_Fbuilder
Items per row,Items per row,module,MGS_Fbuilder
Items per row (Tablet),Items per row (Tablet),module,MGS_Fbuilder
Items per row (Mobile),Items per row (Mobile),module,MGS_Fbuilder
Template,Template,module,MGS_Fbuilder
Default Template,Default Template,module,MGS_Fbuilder
Center Content,Center Content,module,MGS_Fbuilder
Boxed Content,Boxed Content,module,MGS_Fbuilder
Info,Info,module,MGS_Fbuilder
Twitter Timeline Block,Twitter Timeline Block,module,MGS_Fbuilder
Twitter Config,Twitter Config,module,MGS_Fbuilder
Timeline URL,Timeline URL,module,MGS_Fbuilder
Theme,Theme,module,MGS_Fbuilder
Light,Light,module,MGS_Fbuilder
Dark,Dark,module,MGS_Fbuilder
Link color,Link color,module,MGS_Fbuilder
Language,Language,module,MGS_Fbuilder
Automatic,Automatic,module,MGS_Fbuilder
English (default),English (default),module,MGS_Fbuilder
Arabic,Arabic,module,MGS_Fbuilder
Bengali,Bengali,module,MGS_Fbuilder
Czech,Czech,module,MGS_Fbuilder
Danish,Danish,module,MGS_Fbuilder
German,German,module,MGS_Fbuilder
Greek,Greek,module,MGS_Fbuilder
Spanish,Spanish,module,MGS_Fbuilder
Persian,Persian,module,MGS_Fbuilder
Finnish,Finnish,module,MGS_Fbuilder
Filipino,Filipino,module,MGS_Fbuilder
French,French,module,MGS_Fbuilder
Hindi,Hindi,module,MGS_Fbuilder
Hungarian,Hungarian,module,MGS_Fbuilder
Indonesian,Indonesian,module,MGS_Fbuilder
Italian,Italian,module,MGS_Fbuilder
Japanese,Japanese,module,MGS_Fbuilder
